,COPEPODS_01,COPEPODS_05,COPEPODS_06,COPEPODS_07,COPEPODS_08,COPEPODS_09,COPEPODS_10,COPEPODS_11,COPEPODS_12,COPEPODS_14,COPEPODS_15,COPEPODS_16,COPEPODS_17,COPEPODS_18,COPEPODS_19,COPEPODS_20,COPEPODS_21,COPEPODS_22,COPEPODS_23,COPEPODS_24,COPEPODS_25,COPEPODS_26,COPEPODS_27,COPEPODS_28,COPEPODS_29,COPEPODS_30,COPEPODS_31,COPEPODS_32,COPEPODS_33,COPEPODS_34,COPEPODS_35,COPEPODS_36,COPEPODS_37,COPEPODS_38,COPEPODS_39,COPEPODS_40,COPEPODS_41,COPEPODS_42,COPEPODS_43,COPEPODS_44,COPEPODS_45,COPEPODS_46,COPEPODS_47,COPEPODS_48,COPEPODS_49,COPEPODS_50,COPEPODS_51,COPEPODS_52,COPEPODS_53,COPEPODS_54,COPEPODS_55,COPEPODS_56,COPEPODS_57,COPEPODS_58,COPEPODS_59,COPEPODS_60,COPEPODS_61
TRINITY_DN32131_c0_g1_i5.m.32204,4.717673851,4.997837202,6.081459803,NA,6.18644983,5.291547759,5.498273039,3.913935482,4.767488723,5.840445805,6.708432439,6.11737364,3.497797278,5.733598336,5.405941184,3.868428564,4.409036701,6.09319111,4.749335035,6.433901016,5.767488777,5.127287138,5.024188611,3.9970691,5.728627549,NA,5.431173719,5.712340369,4.050616262,5.468239319,3.865931934,5.731857203,6.223502592,5.698696937,4.806617898,3.515953308,NA,2.526788487,4.705294284,4.682555095,NA,4.391808159,6.23476183,4.283496937,6.297305348,4.01302666,3.41594485,4.416712849,5.797378693,4.433487985,4.285739911,4.846434143,5.89594175,5.483377755,5.727709456,4.300218715,5.853522115
TRINITY_DN32131_c0_g1_i7.m.32209,5.716393811,NA,2.701669261,NA,NA,NA,NA,NA,NA,3.701661012,4.781152257,4.737577131,NA,4.317279503,NA,NA,NA,5.713397311,NA,6.213978403,2.766210359,4.447930181,4.344838094,NA,NA,NA,2.751824674,4.711057082,NA,4.203923698,NA,2.73057265,NA,4.434380296,NA,NA,NA,NA,NA,2.681271401,NA,2.712457576,5.555405753,NA,3.711057376,NA,NA,4.737355421,3.658598095,2.754134145,2.606383179,3.84514803,4.757152485,4.219060414,2.588915084,NA,3.714738819
TRINITY_DN32141_c0_g3_i1.m.32021,4.782591024,4.799720407,5.308430873,3.434753743,4.791932137,4.803924108,3.840720053,2.841358565,3.372972841,4.893390337,4.387914973,4.666271433,4.595132739,4.339082703,4.503282786,3.210875199,4.143799297,4.490090499,4.3548238,4.36131508,4.542896774,4.054699427,5.273532314,2.339513527,4.656040444,3.430866966,1.358574297,4.487748241,4.200426987,4.547653406,3.530310053,4.659268197,4.244024335,4.778113143,4.734030391,4.765287798,3.703886408,4.624122191,3.632704897,3.60996619,4.115785017,4.778648694,4.676744974,4.380836148,4.639754399,4.162825629,3.928323095,4.514049998,4.435287215,4.682828341,4.383073431,4.773849859,4.823353149,4.700297518,3.517613664,3.549551687,4.906466142
TRINITY_DN32150_c1_g1_i1.m.32265,3.59943602,5.938493725,6.672171211,6.295986568,6.06821139,6.302591671,6.339392225,5.532664949,6.349688261,6.044135757,6.471550196,5.205585104,6.508840155,5.422713625,5.931558809,7.18759376,5.782648792,6.503330513,6.090530155,6.444945158,5.819173757,6.65290459,5.964845994,6.316237539,6.417743433,6.877067402,6.722325601,5.916030082,5.254309366,6.408893862,6.391552124,6.073048597,6.220740214,6.639350989,6.125786196,7.304599467,6.565126099,6.817936537,6.046487709,6.471207734,6.67216898,6.595495772,6.43845031,6.072151222,6.053535156,6.216711761,6.941567342,5.790326128,6.24207761,6.637173874,6.396317428,6.313158415,6.447554409,6.424030815,6.378857169,6.08886866,6.182742365
TRINITY_DN32150_c1_g1_i2.m.32268,6.506326616,5.938493725,5.39206348,5.032950287,5.068209493,4.817166585,5.339392225,5.532664949,6.349688261,6.044135757,4.986121318,6.080054556,4.701484403,5.422713625,4.931561198,NA,5.782648792,5.4037942,6.090530155,4.637587635,5.234211256,NA,5.964845994,4.615794349,5.195349918,6.166574856,5.44221663,4.916030082,4.991273401,4.823933004,NA,4.613618052,5.105263287,4.732459197,4.747273834,2.719644654,5.6582359,4.730475805,5.172020864,5.149278838,5.392060043,2.59550125,2.631102393,5.294543929,4.179065334,2.631747287,NA,5.205363628,4.863566762,NA,5.074391015,5.313160314,4.962126206,5.3244973,4.47196953,4.08886866,4.919706836
TRINITY_DN32150_c2_g1_i1.m.32271,6.005427992,5.464562294,6.412527673,6.170455857,6.115517043,5.632740906,5.795071359,6.068719542,5.88191031,5.722206625,6.042705122,6.181337246,6.529304491,5.937288041,5.535631264,6.095962273,5.576195668,6.228707339,5.768601056,6.269857221,5.819173757,6.096511504,5.935698289,5.61579717,5.332856226,6.08565453,6.243672124,6.105064989,5.739735637,6.110812779,5.448136012,5.336084435,6.175652435,5.836797943,5.388820602,6.737559159,6.117666978,6.617999783,5.788691603,5.668653277,5.935202436,5.7329983,6.064054536,5.972615405,5.27217498,6.06470801,5.342104704,5.942328422,5.743270448,5.774677398,5.811355769,6.05012363,6.018710383,6.002568396,6.00801959,5.60824261,6.485303768
TRINITY_DN32165_c0_g1_i6.m.32332,3.175552035,3.192692814,2.575875867,NA,NA,NA,NA,1.523828918,1.640396562,2.575859388,1.655330966,3.611776014,3.277604836,3.191476753,1.600792107,NA,2.60387512,1.587581218,3.622259019,2.628753321,2.640419006,3.322127681,1.634073474,3.92887929,3.186508072,3.283265203,3.210976969,1.585283294,3.245472793,4.300516408,3.06077936,2.604768479,1.511442386,2.723608739,2.416498073,2.710784582,3.971324868,2.721640883,3.163182881,1.555464718,1.575851872,3.171613642,1.622272977,3.063300866,3.170221044,2.622911815,3.61080206,4.196522505,3.117757378,3.213293887,2.480587896,2.719354536,3.216322072,3.093259729,1.463144164,NA,1.5889169
TRINITY_DN32176_c0_g1_i1.m.32311,3.930257564,4.532354807,3.330572497,5.157325508,4.229108404,2.241088097,4.085257911,4.085879361,3.98007356,2.915533617,4.579983933,3.688414692,4.032309279,3.683152712,3.677416497,4.554945008,3.943548226,3.342303572,4.836392068,4.553373802,2.980080325,4.076837399,3.710706314,4.5315819,2.941219194,3.774936105,4.188078448,1.339945994,4.73713553,3.247862198,4.5524522,2.359482564,3.26616244,3.800249737,2.756163067,4.050456672,4.211449487,4.646259993,3.33291462,3.632105994,4.330569689,3.663288071,4.18430863,2.818014432,3.339958937,4.837042577,4.365502307,2.951234145,4.094850152,3.383042193,3.820252045,3.47405696,4.386058556,3.584931745,4.025185868,4.057122645,3.343636932
TRINITY_DN32182_c0_g1_i3.m.32542,NA,NA,2.198032431,3.324353143,NA,2.108552824,2.145356656,NA,NA,3.198027298,3.277515024,2.233945008,3.314804078,2.228685669,3.22295445,2.100493242,2.226046659,2.209756258,2.244429922,3.250916986,2.262574591,3.359339729,2.256243261,2.229118425,2.223704168,2.32046775,3.248182369,2.207435782,3.282671526,3.115323463,3.097989639,2.226948294,3.718587205,3.345780684,3.038664231,NA,NA,NA,3.200387405,3.177648737,2.198019961,2.208828668,2.244414958,2.100497899,3.207421476,3.245080211,3.232956108,2.233716967,3.15495661,3.250493923,2.102746276,2.341530379,3.253517928,3.130460779,3.085285012,3.117227697,3.211103667
TRINITY_DN32199_c0_g4_i1.m.32104,NA,NA,NA,NA,NA,NA,3.617287413,NA,NA,4.66995262,4.749443766,3.705867029,6.371695032,NA,3.694881271,3.572403499,3.697969222,6.003615537,NA,3.722842583,5.319460463,NA,3.728167189,5.28600651,3.695637089,5.792389633,NA,3.679351142,NA,4.587250318,3.569903462,3.698860886,NA,4.817710896,NA,6.389847053,3.743484552,6.137649031,5.25726534,NA,5.991882034,4.680742879,4.716343801,NA,4.679353517,3.717002143,5.289847332,4.705645332,5.211847952,4.722420244,5.159638371,5.39840455,4.725447944,5.187349542,NA,3.589148546,NA
TRINITY_DN32212_c0_g1_i1.m.32683,3.54149314,3.880541478,3.848690268,4.238040849,3.425303841,4.244644807,4.05905049,4.474720925,4.398655351,3.526754196,4.413601446,3.147636972,3.965465663,3.142373837,4.136646101,4.429207007,3.554775484,3.538497668,2.573155404,3.901574689,3.913232169,1.688071493,3.169926012,3.142813324,3.137399179,4.456547492,4.161875569,1.536141323,3.611396193,4.613982624,2.426709402,3.555672833,3.784286083,3.674512338,3.689329871,3.246647833,3.600285235,3.672523949,3.529104573,3.828294918,3.848685492,3.537547166,3.158104682,4.429241503,3.121124335,3.895726558,4.146657048,2.562448926,3.80561999,3.901158469,4.238838254,3.992175421,3.582254395,1.459190517,4.414020934,4.615883026,3.124795169
TRINITY_DN32258_c0_g1_i1.m.32938,5.464086022,4.803140192,5.771285471,5.160634254,5.669823159,5.167241274,5.396685815,5.204668517,4.835823141,4.771280986,5.850770877,4.070229578,5.88806295,4.480005614,5.281636396,5.936764385,4.062332523,5.783015939,5.303101681,5.309592907,5.683823431,4.610659315,4.507567139,2.480444716,5.644962867,5.74171721,4.821438302,5.780679202,4.855921395,5.53657655,2.349313927,5.800192668,5.554874452,5.182070466,4.289993512,6.284725481,6.522883681,6.402477642,4.451704549,3.428962713,6.0343173,4.782070236,5.665667994,5.936798481,5.043716085,3.496401645,2.484279867,2.48504993,3.991246508,2.501829171,5.676003998,5.914772897,5.964278099,4.381786199,3.336611758,6.175908418,6.047390481
TRINITY_DN32261_c2_g8_i1.m.33005,1.01051788,NA,NA,NA,NA,NA,0.94311065,NA,NA,0.995802536,1.075295994,1.031705923,NA,2.026448473,NA,NA,1.023819788,1.007519502,NA,2.0486926,1.06036035,2.157128698,2.054029998,NA,NA,NA,NA,1.005187031,NA,2.49807217,NA,NA,NA,1.1435492,0.836433553,NA,NA,NA,0.998151075,0.975446552,0.995803369,NA,2.042199157,1.898277317,NA,NA,NA,1.031490083,0.952772858,2.048281008,NA,2.139288814,1.05133284,1.928232728,NA,NA,NA
TRINITY_DN32280_c0_g1_i1.m.33089,5.239090633,5.363136207,6.047485346,5.650240082,5.422463405,5.682379996,5.641177776,6.056843018,6.047895705,5.224359402,6.062842608,5.466729599,5.72816357,5.01400478,5.941164805,5.885801182,5.252377476,5.34301074,5.029743868,5.277243465,5.910393044,5.270192373,5.752057346,5.802940406,5.54960374,5.894285612,5.822004989,5.925635287,5.515453285,5.348109293,5.511341084,5.459724688,5.707443504,5.372117379,5.06500268,5.980780924,5.767376886,5.839615177,5.226711888,5.310887222,5.523922708,4.704637193,5.657773532,5.33329517,5.340672589,5.477856557,5.366207551,5.366971388,5.480852848,4.898320018,5.750571027,5.126844201,5.164376388,5.363247297,5.581107738,6.143560797,5.858922387
TRINITY_DN32280_c0_g2_i1.m.33092,8.407554552,8.447766896,8.415910065,8.662977992,8.325854382,8.393552969,8.408326988,8.778904802,8.712624203,8.381140033,8.605578941,8.294723064,8.41338836,8.351923946,8.496976473,8.758928179,8.299534257,8.231721568,8.439216263,8.578974538,8.514397921,8.58861999,8.519206585,8.546534276,8.45299537,8.56106477,8.638532247,8.34284228,8.578549872,8.411208031,8.360950959,8.456223548,8.2811132,8.575067288,8.19813153,8.516072821,8.512157391,8.417285518,8.235394576,8.337102026,8.369365174,8.282307229,8.518439698,8.352336856,8.402221839,8.594196033,8.506983706,8.393185258,8.450841131,8.567911762,8.409438033,8.593345228,8.448316862,8.265880498,8.525560366,8.81725953,8.405897315
TRINITY_DN32288_c0_g1_i1.m.33153,5.666463943,5.375470493,5.410726265,5.884966085,4.849837446,5.385385948,6.027909002,5.806145269,5.539398067,5.27321883,5.731221321,5.941407123,5.926054241,5.374265383,5.620075237,5.760632598,5.301239148,5.663468071,5.698126333,5.648035342,6.301239708,5.572033122,5.764393,5.505947623,5.369295073,6.073730285,5.756339379,5.353007633,5.559494501,5.623478231,5.436210389,5.228132889,5.134814642,5.099047529,4.791932308,5.786662927,5.882804679,5.556494821,5.654083471,5.515868486,5.99568725,5.868973769,5.904574847,5.497633087,5.420123199,5.856319038,5.156152175,5.156913441,5.663113159,5.588724028,5.315446339,5.738639176,5.707225148,5.883729284,5.482411847,6.040419141,5.356684696
TRINITY_DN32288_c0_g1_i2.m.33158,3.922844688,4.93997374,5.230043834,4.619394761,5.391617216,5.14057201,4.85544462,3.856072778,4.55761869,4.493073688,NA,5.265956307,NA,4.523726813,5.518002285,3.810557932,NA,3.919848877,5.276434611,4.960997221,4.557619695,5.069418557,NA,NA,3.933792824,NA,NA,4.502469,3.992755455,4.82541056,4.808066801,NA,NA,NA,5.070680877,NA,NA,NA,NA,NA,NA,4.503866464,5.276429975,NA,4.917510039,NA,NA,5.528769045,5.450005797,4.545542024,5.812833475,5.051601359,5.548566974,5.162476607,5.117303402,NA,NA
TRINITY_DN32318_c0_g1_i1.m.33390,NA,4.384072922,NA,NA,2.665789614,3.677783028,NA,NA,2.831792642,2.767249587,NA,2.803175973,2.88402108,2.797913372,2.792180919,NA,2.795265974,2.778978773,3.813645746,2.820139785,2.831795164,2.928556478,NA,NA,NA,4.4746516,2.817415582,2.776643477,NA,4.269509683,3.667210748,NA,3.70284684,3.915005891,2.607885816,NA,2.840777852,3.91302284,NA,2.74687106,5.089176853,NA,NA,4.254694757,NA,3.814298132,3.802178272,NA,2.724190565,NA,4.256936262,NA,2.822737742,2.699688577,NA,NA,3.780323707
TRINITY_DN32318_c0_g4_i1.m.33393,2.453368891,4.470486781,3.438626606,4.149909016,2.337181793,3.934120533,2.38597199,NA,2.503163822,4.023587002,2.518121162,NA,NA,2.469286611,2.46356013,NA,2.466638288,2.45035465,4.06998482,2.491516042,3.503175953,NA,2.496842553,3.469720159,2.464312484,2.561068455,3.488781028,2.448013916,NA,4.355924519,2.338592322,NA,NA,3.586389273,NA,4.15851812,2.512156568,4.584392255,NA,NA,3.438621246,4.034377589,2.485023531,3.3411031,2.448037974,2.485672716,2.473562485,2.474309952,3.395554401,2.491103864,2.343353426,2.58212833,2.494108084,2.371055149,3.325885351,NA,3.451698197
TRINITY_DN32324_c0_g1_i1.m.33502,4.605359463,4.622487461,NA,4.716947325,NA,2.501173713,3.537958164,2.538602814,3.655177845,NA,3.670122931,2.626557403,2.707416667,2.621284888,NA,NA,2.618655927,3.60236765,4.221985468,3.643517792,2.655179047,2.751937464,2.648835816,NA,2.616310493,4.298028807,3.64078828,NA,4.997197162,2.507920797,NA,2.619546565,NA,NA,3.431273989,3.725559563,2.664154395,3.736403284,2.592985627,3.570247175,3.590628359,4.186382299,NA,2.493108855,NA,4.22264093,2.625562987,NA,2.547574213,2.643099533,NA,3.734120079,NA,NA,3.47789265,3.509831344,NA
TRINITY_DN32338_c0_g1_i2.m.33470,3.629306803,2.646438877,3.614575028,1.740876115,3.098078778,2.525103225,3.146862841,1.562535854,2.679126982,3.614578248,3.694065194,3.650490859,1.731360172,3.230192906,2.63951352,1.517018892,1.642587078,3.6263072,2.66096196,3.667461448,2.679118376,2.77589193,3.672789886,NA,3.225220259,NA,2.664725608,3.208940844,1.699237077,3.116836634,NA,2.643482774,3.550167069,3.347297098,2.455224065,NA,NA,NA,1.616922979,3.179154813,NA,3.210331826,3.660962321,3.102022573,3.208940118,1.661602872,NA,2.650267297,3.156470197,3.252013565,1.51928381,3.343033644,2.670074149,3.131971082,2.501828948,1.533762837,3.212615688
TRINITY_DN32352_c0_g1_i2.m.33246,0.547872052,1.149981771,0.533146016,0.659508263,-0.568324077,-0.556272311,1.065435837,NA,1.182696836,NA,-0.387432802,-0.430961462,0.649968999,0.563846265,-0.441890683,0.435558579,-0.438762164,NA,1.579537294,0.58606208,0.59771711,1.279409176,1.913292514,NA,-0.441104314,-0.344459847,NA,-0.457445154,0.617809478,NA,NA,-0.43785019,0.46875969,0.68087484,NA,0.668089194,-0.39332609,0.678929207,0.535492671,0.512751764,0.533116882,1.12890875,2.164505616,0.435675953,0.542535623,-0.41973824,1.153072299,-0.43112103,-0.509957564,NA,NA,0.676692778,NA,-0.534406701,-0.579492016,NA,NA
TRINITY_DN32365_c0_g1_i1.m.33607,4.930261654,4.532354807,4.915530552,5.36377611,4.399035667,4.826060288,5.184789844,NA,3.98007356,5.500490069,5.31694699,5.536408094,5.032309279,NA,3.940452802,NA,4.943548226,5.512227091,5.283851684,5.290340683,4.980075424,3.076846261,5.295668815,4.946619399,4.526175606,4.037966745,4.550650425,4.509889878,5.32209989,4.417790465,4.815487538,4.529401305,4.436090449,5.063286046,4.341131934,5.050461257,4.989060444,5.383228121,4.91788138,2.895132763,3.915527376,3.926324219,4.961918297,4.402976933,4.509888559,5.284501896,4.950464808,5.273154609,5.194387542,4.552964231,4.405214546,5.059019461,4.555988345,5.169894246,4.387750191,NA,3.928603899
TRINITY_DN32404_c0_g1_i2.m.33885,6.633443458,6.20999967,5.830219054,6.403993149,5.591254228,5.981756112,6.018555892,5.488668825,5.020290238,5.955745463,5.909704518,6.214056456,6.657488996,5.571362772,5.980673418,5.443157079,6.09924195,6.082957967,6.324068252,5.883100212,5.435326499,6.117054682,5.888427173,5.209229779,5.718396672,6.07818539,5.590868369,6.080620759,5.455423848,5.458007127,5.270740744,5.39969791,5.113733028,6.325895112,5.211425099,6.593177866,6.444314995,6.686477136,5.958098122,4.935356522,6.370784866,5.551498831,5.224527811,5.273268354,5.965145294,NA,6.106157187,6.106918591,5.497639738,5.745181742,5.975944915,5.836202836,6.0112399,5.625149245,5.258045003,4.611916186,5.553782139
TRINITY_DN32428_c1_g1_i11.m.34107,5.905684067,4.600884609,5.153988697,NA,5.467566225,5.064516172,5.738749411,5.101947109,5.218531281,5.443490342,5.233475396,5.827332606,5.560272877,3.599677004,5.468418587,4.471470347,5.597042258,5.696235561,4.615415937,5.496377365,5.633567874,5.145370837,5.212196634,4.600113096,5.179668693,5.80693768,5.034219015,4.800813681,5.068701433,5.071284639,3.884017094,5.182897812,5.08958088,6.131816116,4.824702251,5.819432455,5.517022589,5.589260593,5.308341076,4.285603459,5.569024831,5.164777818,4.837804981,5.056470728,5.693899591,5.3530332,4.340925869,5.47918724,5.641432423,4.621495154,5.696136502,5.297478027,5.209479288,5.501458365,4.678675448,5.362695337,4.804491729
TRINITY_DN32435_c0_g1_i1.m.34077,4.530172683,4.547304433,2.515444586,4.226724982,3.998946519,4.425974229,2.462762906,3.463405665,2.57999379,3.515436918,4.179895467,4.136320093,4.217182114,5.131058405,4.125329678,2.41787976,4.128420038,3.527177035,4.561837554,4.153285715,4.901914431,4.676749237,3.57365196,3.546536496,3.54113166,3.637879975,4.887526342,4.524842361,4.185041847,NA,4.000357166,2.544366813,NA,2.663209577,2.356084967,3.650377454,3.588970995,4.246170745,2.517795057,3.495049148,2.515438431,4.526234996,4.561835309,NA,4.524841949,2.562484625,NA,3.551139513,4.794304099,4.889841396,4.420161578,5.243894788,4.570938686,4.032839686,3.987663449,3.434639371,3.528518583
TRINITY_DN32436_c4_g6_i2.m.34182,1.320738205,1.337842487,2.30599782,2.432298045,2.204541599,2.216519265,2.838286953,3.575879708,2.955491051,2.89095603,2.970433732,2.926862392,2.422762945,2.336649199,2.915869003,2.793390592,2.918971461,3.317725504,2.937352969,3.358872502,3.370535961,3.05226763,2.364211702,2.337078691,2.331661722,2.42842661,1.35614521,NA,2.390625981,3.223294374,1.20595052,NA,2.826550297,1.453754642,1.14662215,3.025879028,NA,NA,2.308350825,1.285581611,2.305997771,2.901734552,3.352373905,3.208469768,2.900341431,2.353047563,1.340918764,2.341691655,3.584843138,1.358482227,2.795671265,2.449491868,1.361474264,2.82339276,1.193240937,2.225185121,2.319057114
TRINITY_DN32467_c0_g1_i10.m.34269,2.581799549,2.598926655,3.567072863,2.693401339,3.050585756,4.0625682,2.514397989,3.836967859,3.631624534,4.567072446,1.646588357,4.410345042,4.005787957,1.597728554,4.591999367,4.469526186,3.917021178,4.163772273,2.613470775,3.204927439,2.631609767,NA,3.210249414,3.598172317,3.914690489,4.01144344,4.202195898,2.576463255,1.651729752,4.069340518,2.467026761,3.595983851,3.087641082,4.03676134,2.992684764,4.286972345,3.962536032,4.520201504,1.569425542,3.868610523,3.152031384,1.577864711,2.613463656,4.639484891,3.16143201,3.199080282,2.602019491,3.92470258,3.108964407,2.619543797,4.279151071,3.295534528,2.622559213,4.084476913,3.776265675,3.071232356,4.165111396
TRINITY_DN32468_c3_g1_i1.m.34322,4.900817244,NA,NA,5.012405077,NA,2.796624202,4.833417952,3.834050976,3.950630086,3.88608432,2.965567781,2.92200597,5.002867407,4.501702202,2.911012058,4.7885364,2.914108579,NA,2.932482927,2.93897681,4.535591974,4.047391703,3.944298253,4.917177471,2.911766377,3.008515201,3.936247397,3.895484281,2.970719084,3.803386677,2.786034011,NA,2.821678652,4.618801336,4.311688681,4.605977664,2.959613789,4.031852996,NA,4.86569553,2.886094516,3.896879723,2.932469846,4.373533747,2.895483233,4.933128199,4.505979355,3.92178486,4.427976808,3.938552942,4.37576932,3.029582265,2.941577723,4.403483871,2.773338721,4.390249231,2.899168777
TRINITY_DN32512_c0_g1_i1.m.34609,7.716770237,7.925659403,7.777808842,8.050749907,7.888158216,7.569501686,7.816149275,7.908310901,7.855708134,7.804398826,8.039839839,7.827081929,8.041211225,7.704123668,7.918725817,7.826879907,7.758070485,7.880551838,7.90889631,8.007310277,7.970673747,7.877422325,7.888725139,7.761144938,7.58667834,8.058941427,7.962414474,8.066916491,7.95974371,7.877649431,7.723985516,7.597684308,7.637634487,8.078235897,7.528465826,8.101182487,8.010034115,8.088271182,7.759885289,7.716584067,7.875104139,7.847758425,8.07600301,7.673562796,7.725512328,8.142746697,7.771905629,7.972198917,7.963825119,7.921286102,7.77353891,8.055747532,8.003969816,7.743408418,7.835737889,7.976720299,7.881891143
TRINITY_DN32513_c0_g6_i3.m.34643,NA,3.652482112,4.620625219,NA,3.51917207,4.531154867,NA,NA,NA,NA,3.700111738,3.656544375,NA,3.651282571,3.645548859,3.523078227,4.648641913,3.632356061,3.667021693,NA,3.685167926,NA,4.678835926,NA,4.646308105,NA,3.670785843,NA,3.705260912,3.537923009,3.520582472,4.649537772,3.556222531,NA,3.461270058,3.755552035,3.69415996,NA,3.622976415,3.600232172,3.620621065,NA,3.667013929,3.523103595,4.630021137,3.667666862,4.655559311,NA,5.162520996,4.673093677,3.525350433,4.764116734,3.676113519,4.553061667,3.507884327,5.124788087,3.633700083
TRINITY_DN32515_c0_g1_i1.m.34596,6.399242589,6.416371411,5.548014151,5.773866128,6.031514826,6.458542605,6.080305748,NA,6.053126297,6.598635524,6.142073734,6.477012956,5.179363176,6.163626098,6.466021089,NA,5.675562809,6.452830674,6.372010436,5.700429802,6.328760489,6.486926391,6.25829978,6.29530935,6.158657315,5.950556134,5.375775403,6.142370249,5.525737122,6.11738557,6.341052089,6.017494326,5.5831429,6.588851215,5.829223317,5.197516902,5.72107613,5.345857434,5.202438115,5.890191453,5.740655888,6.336408259,5.787046491,6.228101237,6.335016056,5.787700198,5.863051729,6.583705739,6.282549774,6.378087592,6.230339475,6.206075411,6.044077602,6.373531056,6.020234575,NA,5.753728669
TRINITY_DN32536_c0_g1_i1.m.34740,1.263407728,1.280526473,1.248683711,1.375001035,NA,1.159214061,2.196001818,1.196585663,1.313229108,2.248657486,2.913106834,2.284566114,1.365442725,2.279315667,1.273567062,1.151098311,NA,1.260385358,1.295051013,2.301551268,2.31319066,2.409967812,1.306884353,1.279769936,1.274348885,1.371098094,1.298800537,1.258076844,1.333325012,1.165978971,2.148623107,1.277590341,1.184230317,1.396434804,NA,1.383614354,2.322194596,1.394412299,1.250996572,1.228296461,1.248638391,1.25943696,1.295031082,1.151119634,1.258047025,2.295708953,1.283584821,1.284359266,1.205595738,1.301143186,1.153370074,1.392156452,1.304126083,1.181073059,1.135929361,2.167856809,1.261757089
TRINITY_DN32552_c0_g3_i1.m.34769,6.700098884,7.0708644,6.837373854,6.889688752,6.413986009,6.59589923,6.632700248,6.163842216,6.827914485,6.974872891,7.238787817,6.873287614,7.490203691,6.86802438,6.710293571,6.324781218,6.791387873,6.919494458,7.205691889,7.323214491,6.74991105,6.998678501,7.328542052,6.633997945,7.296013359,7.281736165,6.472490595,6.43173088,6.687546518,6.754670019,6.585323765,7.129316923,6.45103769,7.248160571,6.81551544,7.40526182,7.289412633,7.615406982,6.839722027,6.742981965,7.270330639,6.985664524,7.085394749,6.739853043,7.168697163,6.810414753,6.942693649,7.010568843,6.472374023,6.567912128,6.879596205,7.516914381,6.74086088,6.695805533,6.724631702,6.604569088,6.335871821
TRINITY_DN32556_c0_g1_i2.m.34791,3.177027923,NA,NA,2.288612242,2.060841889,2.072837293,2.109642786,2.110247579,2.226848988,NA,3.24178552,NA,2.279085203,2.192935848,2.187211868,2.064760197,NA,NA,2.208681037,2.215164515,NA,NA,2.220495213,NA,NA,2.28472616,NA,2.171694659,2.246946707,2.079596472,NA,2.191211662,NA,NA,NA,3.297223682,NA,3.308061615,NA,NA,2.162308182,2.17309733,3.208682053,2.064768617,2.171685883,NA,NA,NA,2.119242987,NA,NA,3.305783236,NA,2.094718347,NA,NA,2.175355643
TRINITY_DN32595_c0_g1_i1.m.34512,1.229830115,0.246995935,1.21509528,NA,0.113588201,0.125659329,NA,0.163100723,NA,1.215112044,0.294527804,1.250988351,1.916844382,0.245769895,0.240013083,0.117515,NA,NA,0.261520772,NA,1.27965531,NA,0.273302768,0.246161735,NA,0.337583524,NA,1.224473498,1.299754392,NA,0.115015213,NA,1.150671691,NA,NA,2.350010078,0.288587619,2.360866484,0.217445921,1.194688272,2.215080436,0.225858368,0.261463957,0.117632097,NA,NA,0.250020434,1.250775349,0.172023733,NA,0.119862475,1.358584271,1.270595702,1.147500305,NA,0.134348702,1.228186511
TRINITY_DN32611_c1_g4_i1.m.35108,4.530172683,2.962347653,3.930479152,5.056798505,3.829026493,4.425974229,2.877806576,NA,3.995024812,4.515442904,3.009968374,3.966394128,3.047265241,4.961134355,4.955406765,NA,2.958502698,4.527177035,3.976872155,3.983364959,NA,4.676749237,3.988692372,3.961571035,2.956157106,4.052917475,2.980634433,3.93987986,4.01512298,3.847782008,4.415400812,2.959391921,4.451036202,4.663197025,3.771125616,4.065414953,3.004008494,4.076248878,3.932835366,3.910089797,3.930479107,4.526234996,2.976866377,4.417927472,3.939882497,4.562484625,4.965412702,5.28810259,4.472377325,4.567912128,4.420161578,4.073970782,4.570938686,4.447875204,3.817738448,NA,2.943550189
TRINITY_DN32613_c0_g1_i1.m.35107,4.675748303,4.470486781,4.438632793,5.149909016,4.55956162,4.086128122,4.385958975,4.801624189,3.918208152,4.661018727,3.518121162,4.696937324,3.970441428,5.054245098,4.200515151,4.078044926,4.203611155,4.672755916,4.707411247,4.491509326,4.503169132,5.336899965,4.233805689,4.469720159,4.68670309,3.561068455,4.903823725,4.18499265,4.938306772,4.578315967,4.56097363,5.204505145,4.596617477,5.323349572,5.153736751,4.310522064,2.927200649,3.584392255,3.856016476,5.15520569,3.438621246,4.449419129,4.221986412,4.078071356,5.184991994,4.90070694,4.695951204,4.889359068,4.395561367,5.076058115,3.343353426,3.997156376,4.494121411,4.371061418,4.548277773,4.094789368,4.866740359
TRINITY_DN32615_c0_g2_i2.m.35118,4.915463767,4.517552323,4.485696387,4.612011817,4.799274112,4.396228084,4.433026618,4.848692389,4.550239025,3.900732873,4.5651817,4.936650398,5.339442182,4.516350702,4.925658834,4.388144439,4.513710553,5.234394258,4.532089365,5.2755438,4.550237402,5.062041951,5.543907833,4.516784959,4.511376658,5.023168675,4.535856024,5.232059288,4.570334687,4.818032342,5.12261768,4.514607853,5.158256462,4.63345112,4.326337492,5.620625322,4.974261736,5.368428062,4.903084949,3.88034698,5.708089465,5.233450301,4.947123958,4.388179077,5.232060352,5.269703963,4.520630291,4.936425637,4.857662321,4.953201276,4.805452561,5.366150787,5.278154094,4.833169911,4.787995881,5.141863457,4.913808002
