,x
TRINITY_DN34526_c0_g1_i1|m.48236,4
TRINITY_DN34529_c0_g2_i4|m.48230,5
TRINITY_DN34529_c0_g2_i6|m.48234,2
TRINITY_DN34539_c0_g1_i6|m.48277,5
TRINITY_DN34559_c0_g1_i2|m.48328,5
TRINITY_DN34561_c0_g1_i1|m.48361,5
TRINITY_DN34569_c0_g1_i1|m.48476,3
TRINITY_DN34594_c2_g2_i1|m.48554,18
TRINITY_DN34598_c0_g3_i1|m.48609,3
TRINITY_DN34598_c0_g4_i3|m.48613,10
TRINITY_DN34612_c0_g1_i1|m.48878,10
TRINITY_DN34612_c0_g2_i14|m.48899,10
TRINITY_DN34612_c0_g2_i10|m.48894,12
TRINITY_DN34612_c0_g2_i12|m.48897,10
TRINITY_DN34612_c0_g2_i3|m.48883,10
TRINITY_DN34612_c0_g2_i4|m.48884,10
TRINITY_DN34612_c0_g2_i6|m.48889,10
TRINITY_DN34612_c0_g4_i1|m.48903,10
TRINITY_DN34613_c0_g1_i2|m.48916,15
TRINITY_DN34620_c0_g1_i1|m.48949,1
TRINITY_DN34627_c0_g1_i2|m.48994,5
TRINITY_DN34633_c0_g1_i1|m.48983,3
TRINITY_DN34633_c1_g2_i1|m.48985,10
TRINITY_DN34633_c1_g3_i1|m.48987,10
TRINITY_DN34633_c1_g4_i1|m.48989,2
TRINITY_DN34641_c0_g1_i1|m.49149,5
TRINITY_DN34644_c0_g5_i2|m.49084,5
TRINITY_DN34646_c0_g1_i1|m.48823,5
TRINITY_DN34649_c0_g1_i10|m.48759,2
TRINITY_DN34671_c0_g3_i2|m.49373,3
TRINITY_DN34672_c0_g1_i1|m.49351,5
TRINITY_DN34673_c0_g2_i1|m.49443,1
TRINITY_DN34681_c3_g1_i1|m.49407,3
TRINITY_DN34699_c0_g1_i1|m.48837,22
TRINITY_DN34700_c0_g1_i1|m.49523,2
TRINITY_DN34700_c1_g1_i1|m.49524,5
TRINITY_DN34700_c2_g2_i1|m.49525,3
TRINITY_DN34700_c2_g7_i2|m.49527,3
TRINITY_DN34719_c0_g4_i3|m.49595,10
TRINITY_DN34719_c0_g4_i6|m.49600,2
TRINITY_DN34719_c0_g5_i1|m.49601,10
TRINITY_DN34722_c0_g1_i1|m.49620,3
TRINITY_DN34722_c0_g1_i2|m.49622,21
TRINITY_DN34734_c0_g7_i1|m.49722,22
TRINITY_DN34744_c0_g1_i2|m.49835,5
TRINITY_DN34747_c0_g2_i3|m.50005,2
TRINITY_DN34747_c0_g2_i4|m.50016,2
TRINITY_DN34753_c0_g2_i1|m.49809,4
TRINITY_DN34769_c1_g8_i1|m.49868,5
TRINITY_DN34774_c0_g1_i1|m.49973,4
TRINITY_DN34784_c0_g1_i1|m.50053,2
TRINITY_DN34801_c0_g3_i1|m.50208,15
TRINITY_DN34805_c0_g1_i3|m.50280,8
TRINITY_DN34805_c0_g1_i4|m.50283,10
TRINITY_DN34815_c1_g1_i3|m.50267,14
TRINITY_DN34815_c1_g1_i4|m.50268,14
TRINITY_DN34827_c0_g1_i1|m.50406,2
TRINITY_DN34830_c0_g1_i1|m.50458,3
TRINITY_DN34833_c2_g3_i1|m.50440,2
TRINITY_DN34837_c1_g1_i1|m.50475,3
TRINITY_DN34837_c1_g2_i1|m.50477,2
TRINITY_DN34837_c1_g2_i2|m.50478,14
TRINITY_DN34837_c1_g2_i6|m.50483,7
TRINITY_DN34837_c1_g4_i1|m.50490,2
TRINITY_DN34848_c1_g6_i3|m.50551,10
TRINITY_DN34875_c1_g1_i1|m.50766,10
TRINITY_DN34875_c1_g3_i2|m.50771,19
TRINITY_DN34875_c1_g6_i2|m.50776,10
TRINITY_DN34891_c0_g1_i1|m.50991,1
TRINITY_DN34894_c0_g1_i1|m.50983,21
TRINITY_DN34905_c0_g2_i1|m.51121,10
TRINITY_DN34905_c1_g1_i1|m.51123,3
TRINITY_DN34905_c1_g1_i3|m.51128,10
TRINITY_DN34917_c0_g2_i1|m.51171,3
TRINITY_DN34923_c0_g2_i1|m.51205,21
TRINITY_DN34931_c0_g1_i4|m.51353,5
TRINITY_DN34934_c0_g1_i3|m.51266,3
TRINITY_DN34941_c0_g1_i1|m.51398,15
TRINITY_DN34949_c0_g1_i1|m.51133,5
TRINITY_DN34955_c0_g1_i1|m.51549,13
TRINITY_DN34955_c0_g1_i1|m.51551,10
TRINITY_DN34955_c0_g1_i3|m.51554,5
TRINITY_DN34957_c1_g1_i2|m.51480,10
TRINITY_DN34972_c0_g1_i2|m.51589,5
TRINITY_DN34982_c1_g1_i11|m.51375,4
TRINITY_DN34982_c1_g1_i5|m.51363,2
TRINITY_DN35016_c1_g1_i10|m.51852,6
TRINITY_DN35018_c0_g1_i3|m.51858,5
TRINITY_DN35020_c0_g2_i1|m.51967,5
TRINITY_DN35023_c0_g2_i2|m.51883,5
TRINITY_DN35033_c0_g1_i1|m.52046,5
TRINITY_DN35039_c0_g4_i1|m.51998,5
TRINITY_DN35045_c2_g4_i3|m.51873,5
TRINITY_DN35047_c0_g1_i1|m.51813,26
TRINITY_DN35057_c0_g1_i1|m.52139,3
TRINITY_DN35062_c1_g1_i5|m.52207,21
TRINITY_DN35064_c0_g1_i2|m.52239,4
TRINITY_DN35064_c1_g1_i1|m.52246,5
TRINITY_DN35064_c1_g2_i2|m.52254,14
TRINITY_DN35070_c1_g5_i1|m.52174,2
TRINITY_DN35082_c0_g3_i1|m.52282,6
TRINITY_DN35083_c0_g1_i3|m.52294,3
TRINITY_DN35086_c1_g1_i1|m.52332,3
TRINITY_DN35086_c1_g2_i1|m.52340,3
TRINITY_DN35100_c1_g1_i1|m.52400,5
TRINITY_DN35100_c1_g2_i1|m.52403,10
TRINITY_DN35111_c0_g1_i1|m.52740,16
TRINITY_DN35114_c0_g1_i1|m.52658,4
TRINITY_DN35129_c0_g1_i1|m.52784,3
TRINITY_DN35129_c0_g1_i2|m.52785,10
TRINITY_DN35129_c0_g2_i1|m.52786,10
TRINITY_DN35129_c0_g2_i2|m.52789,3
TRINITY_DN35133_c0_g1_i1|m.52764,9
TRINITY_DN35147_c2_g3_i1|m.52512,6
TRINITY_DN35149_c0_g1_i1|m.52663,2
TRINITY_DN35149_c0_g8_i1|m.52665,3
TRINITY_DN35156_c0_g5_i1|m.52817,6
TRINITY_DN35161_c3_g2_i10|m.52908,4
TRINITY_DN35161_c3_g2_i11|m.52912,5
TRINITY_DN35170_c0_g1_i4|m.53003,14
TRINITY_DN35176_c1_g1_i1|m.52990,9
TRINITY_DN35176_c1_g1_i2|m.52992,9
TRINITY_DN35179_c4_g1_i2|m.53026,5
TRINITY_DN35190_c0_g1_i2|m.53142,3
TRINITY_DN35197_c0_g4_i4|m.53216,10
TRINITY_DN35213_c2_g2_i1|m.53377,10
TRINITY_DN35221_c0_g5_i1|m.53572,21
TRINITY_DN35226_c1_g1_i1|m.53485,3
TRINITY_DN35226_c2_g1_i1|m.53486,2
TRINITY_DN35226_c2_g4_i1|m.53490,10
TRINITY_DN35226_c2_g7_i1|m.53500,10
TRINITY_DN35226_c2_g8_i1|m.53501,10
TRINITY_DN35226_c2_g9_i1|m.53503,10
TRINITY_DN35226_c2_g9_i2|m.53505,10
TRINITY_DN35226_c2_g9_i3|m.53506,2
TRINITY_DN35226_c2_g9_i6|m.53512,2
TRINITY_DN35226_c2_g9_i7|m.53514,10
TRINITY_DN35230_c6_g2_i11|m.53586,3
TRINITY_DN35247_c0_g1_i1|m.53802,5
TRINITY_DN35258_c2_g2_i12|m.53800,2
TRINITY_DN35258_c2_g2_i5|m.53784,10
TRINITY_DN35258_c2_g2_i8|m.53790,7
TRINITY_DN35272_c0_g9_i2|m.53985,18
TRINITY_DN35274_c1_g4_i1|m.53953,3
TRINITY_DN35274_c1_g5_i4|m.53962,19
TRINITY_DN35274_c1_g6_i1|m.53956,10
TRINITY_DN35283_c0_g3_i4|m.53308,20
TRINITY_DN35283_c0_g5_i1|m.53313,2
TRINITY_DN35283_c0_g5_i5|m.53320,2
TRINITY_DN35283_c0_g5_i6|m.53322,10
TRINITY_DN35301_c0_g1_i2|m.54363,3
TRINITY_DN35302_c0_g2_i2|m.54340,10
TRINITY_DN35313_c2_g1_i7|m.54534,1
TRINITY_DN35317_c2_g1_i2|m.54438,3
TRINITY_DN35319_c0_g1_i1|m.54537,5
TRINITY_DN35323_c0_g1_i1|m.54422,3
TRINITY_DN35327_c3_g2_i1|m.54540,11
TRINITY_DN35329_c1_g3_i5|m.54561,5
TRINITY_DN35329_c1_g3_i6|m.54565,5
TRINITY_DN35333_c0_g3_i1|m.54573,10
TRINITY_DN35333_c0_g3_i2|m.54575,10
TRINITY_DN35333_c0_g4_i1|m.54576,10
TRINITY_DN35333_c0_g4_i2|m.54580,10
TRINITY_DN35333_c0_g4_i4|m.54586,10
TRINITY_DN35333_c0_g6_i1|m.54589,2
TRINITY_DN35334_c2_g3_i7|m.54590,5
TRINITY_DN35335_c1_g3_i1|m.54759,5
TRINITY_DN35344_c2_g1_i1|m.54632,18
TRINITY_DN35344_c3_g1_i1|m.54636,5
TRINITY_DN35344_c3_g1_i4|m.54643,12
TRINITY_DN35344_c3_g1_i5|m.54645,12
TRINITY_DN35359_c0_g1_i2|m.54805,3
TRINITY_DN35359_c0_g1_i3|m.54806,3
TRINITY_DN35360_c0_g1_i4|m.54843,21
TRINITY_DN35372_c0_g1_i1|m.54885,9
TRINITY_DN35394_c0_g1_i3|m.54650,9
TRINITY_DN35398_c5_g4_i4|m.54214,5
TRINITY_DN35399_c0_g1_i1|m.55115,14
TRINITY_DN35401_c0_g1_i2|m.55147,10
TRINITY_DN35419_c1_g2_i1|m.55251,5
TRINITY_DN35425_c0_g2_i2|m.55331,3
TRINITY_DN35425_c0_g2_i9|m.55345,3
TRINITY_DN35436_c2_g9_i1|m.55435,4
TRINITY_DN35440_c0_g1_i10|m.55456,5
TRINITY_DN35447_c0_g1_i1|m.55461,20
TRINITY_DN35448_c3_g3_i4|m.55550,2
TRINITY_DN35448_c3_g3_i6|m.55556,13
TRINITY_DN35451_c1_g1_i1|m.55500,14
TRINITY_DN35452_c1_g1_i1|m.55477,5
TRINITY_DN35457_c2_g6_i1|m.55521,2
TRINITY_DN35466_c1_g3_i2|m.55692,5
TRINITY_DN35467_c1_g1_i1|m.55815,5
TRINITY_DN35468_c0_g1_i1|m.55807,2
TRINITY_DN35478_c0_g2_i1|m.55898,5
TRINITY_DN35478_c0_g2_i2|m.55899,23
TRINITY_DN35483_c0_g1_i1|m.55827,24
TRINITY_DN35491_c0_g1_i1|m.55467,11
TRINITY_DN35505_c1_g3_i1|m.55967,3
TRINITY_DN35517_c0_g1_i1|m.56208,5
TRINITY_DN35522_c1_g2_i4|m.55939,3
TRINITY_DN35528_c2_g2_i4|m.56258,11
TRINITY_DN35532_c1_g1_i3|m.56349,3
TRINITY_DN35532_c1_g2_i1|m.56351,19
TRINITY_DN35534_c1_g1_i1|m.56290,6
TRINITY_DN35534_c1_g2_i11|m.56307,4
TRINITY_DN35534_c1_g2_i4|m.56296,5
TRINITY_DN35534_c1_g2_i7|m.56301,3
TRINITY_DN35536_c0_g1_i1|m.56055,5
TRINITY_DN35540_c0_g2_i2|m.56444,18
TRINITY_DN35540_c0_g2_i3|m.56447,5
TRINITY_DN35549_c0_g2_i1|m.56480,2
TRINITY_DN35552_c0_g1_i4|m.56461,15
TRINITY_DN35558_c0_g3_i1|m.56538,14
TRINITY_DN35559_c0_g2_i4|m.56554,3
TRINITY_DN35559_c0_g3_i1|m.56557,5
TRINITY_DN35561_c1_g6_i10|m.56525,14
TRINITY_DN35564_c0_g1_i1|m.56559,10
TRINITY_DN35571_c0_g1_i2|m.56580,2
TRINITY_DN35571_c0_g2_i1|m.56584,5
TRINITY_DN35571_c0_g3_i1|m.56587,17
TRINITY_DN35571_c1_g6_i1|m.56590,10
TRINITY_DN35571_c1_g6_i7|m.56596,23
TRINITY_DN35585_c0_g6_i2|m.56835,11
TRINITY_DN35586_c3_g7_i2|m.56712,5
TRINITY_DN35587_c0_g3_i1|m.56668,5
TRINITY_DN35588_c0_g1_i3|m.56815,20
TRINITY_DN35596_c0_g1_i1|m.56843,3
TRINITY_DN35598_c0_g1_i1|m.56379,24
TRINITY_DN35611_c0_g4_i4|m.56920,8
TRINITY_DN35616_c1_g1_i1|m.57008,18
TRINITY_DN35616_c2_g1_i5|m.57017,13
TRINITY_DN35616_c2_g1_i9|m.57024,5
TRINITY_DN35618_c0_g1_i2|m.57116,5
TRINITY_DN35628_c0_g1_i1|m.57161,22
TRINITY_DN35636_c0_g1_i1|m.57167,22
TRINITY_DN35644_c0_g1_i1|m.57306,5
TRINITY_DN35646_c0_g1_i4|m.57279,4
TRINITY_DN35651_c0_g1_i1|m.57240,19
TRINITY_DN35651_c0_g1_i2|m.57244,2
TRINITY_DN35651_c0_g1_i2|m.57245,3
TRINITY_DN35651_c0_g1_i4|m.57253,17
TRINITY_DN35651_c0_g1_i6|m.57260,21
TRINITY_DN35651_c0_g1_i7|m.57263,3
TRINITY_DN35651_c0_g3_i1|m.57269,10
TRINITY_DN35662_c2_g4_i2|m.57448,1
TRINITY_DN35664_c0_g1_i1|m.57393,4
TRINITY_DN35680_c1_g3_i1|m.57472,10
TRINITY_DN35680_c1_g3_i5|m.57474,2
TRINITY_DN35685_c0_g4_i1|m.57494,18
TRINITY_DN35692_c1_g1_i1|m.57526,7
TRINITY_DN35693_c2_g3_i1|m.57600,5
TRINITY_DN35701_c0_g3_i1|m.57650,3
TRINITY_DN35712_c0_g1_i2|m.57806,5
TRINITY_DN35724_c0_g1_i1|m.57654,3
TRINITY_DN35745_c0_g1_i3|m.57659,6
TRINITY_DN35747_c0_g4_i3|m.58397,4
TRINITY_DN35754_c0_g3_i12|m.58061,4
TRINITY_DN35754_c0_g4_i1|m.58063,5
TRINITY_DN35757_c0_g2_i1|m.58182,21
TRINITY_DN35758_c1_g3_i3|m.58207,5
TRINITY_DN35760_c0_g9_i1|m.58067,11
TRINITY_DN35764_c0_g5_i1|m.58136,2
TRINITY_DN35764_c0_g6_i1|m.58139,3
TRINITY_DN35770_c2_g1_i2|m.58224,5
TRINITY_DN35797_c0_g1_i2|m.57709,22
TRINITY_DN35797_c0_g1_i6|m.57716,4
TRINITY_DN35801_c3_g4_i2|m.58520,5
TRINITY_DN35801_c3_g4_i4|m.58523,2
TRINITY_DN35809_c0_g1_i1|m.58581,20
TRINITY_DN35823_c0_g1_i1|m.58693,5
TRINITY_DN35828_c0_g1_i1|m.58730,9
TRINITY_DN35840_c2_g1_i3|m.59059,1
TRINITY_DN35841_c0_g1_i1|m.58886,5
TRINITY_DN35849_c0_g3_i1|m.58848,19
TRINITY_DN35851_c0_g1_i1|m.58888,1
TRINITY_DN35863_c0_g6_i2|m.58918,11
TRINITY_DN35863_c0_g6_i3|m.58919,3
TRINITY_DN35863_c0_g7_i1|m.58920,16
TRINITY_DN35886_c0_g1_i2|m.59182,4
TRINITY_DN35890_c0_g1_i4|m.59234,3
TRINITY_DN35891_c0_g1_i1|m.59254,5
TRINITY_DN35891_c0_g1_i4|m.59259,5
TRINITY_DN35898_c0_g1_i1|m.59325,11
TRINITY_DN35906_c0_g1_i1|m.59415,10
TRINITY_DN35906_c1_g3_i1|m.59419,11
TRINITY_DN35906_c1_g5_i1|m.59422,10
TRINITY_DN35906_c1_g5_i3|m.59426,10
TRINITY_DN35909_c0_g1_i4|m.59440,5
TRINITY_DN35909_c0_g1_i7|m.59442,5
TRINITY_DN35911_c0_g1_i1|m.59562,4
TRINITY_DN35918_c0_g2_i2|m.59526,3
TRINITY_DN35922_c0_g1_i1|m.59397,13
TRINITY_DN35949_c0_g1_i3|m.59736,4
TRINITY_DN35952_c0_g2_i1|m.59920,4
TRINITY_DN35969_c0_g5_i6|m.59869,15
TRINITY_DN35982_c1_g8_i1|m.60028,2
TRINITY_DN35984_c0_g1_i5|m.60085,5
TRINITY_DN35988_c0_g1_i2|m.60163,7
TRINITY_DN35995_c1_g5_i3|m.59711,5
TRINITY_DN36005_c0_g2_i1|m.60319,1
TRINITY_DN36010_c0_g1_i1|m.60307,4
TRINITY_DN36011_c0_g1_i1|m.60311,21
TRINITY_DN36025_c0_g1_i1|m.60482,22
TRINITY_DN36026_c3_g3_i1|m.60366,18
TRINITY_DN36030_c0_g1_i1|m.60596,15
TRINITY_DN36035_c0_g1_i1|m.60607,5
TRINITY_DN36039_c2_g1_i3|m.60257,20
TRINITY_DN36041_c3_g6_i1|m.60560,19
TRINITY_DN36063_c0_g1_i2|m.60767,20
TRINITY_DN36064_c0_g2_i1|m.60759,14
TRINITY_DN36072_c0_g1_i1|m.60798,5
TRINITY_DN36076_c1_g1_i1|m.60776,5
TRINITY_DN36083_c0_g1_i1|m.60919,19
TRINITY_DN36083_c1_g2_i1|m.60923,4
TRINITY_DN36092_c0_g1_i1|m.61004,20
TRINITY_DN36101_c0_g1_i4|m.61046,1
TRINITY_DN36106_c0_g5_i1|m.61175,4
TRINITY_DN36106_c0_g8_i1|m.61181,22
TRINITY_DN36109_c0_g1_i2|m.61272,3
TRINITY_DN36123_c0_g3_i1|m.61293,21
TRINITY_DN36127_c0_g1_i1|m.61397,2
TRINITY_DN36127_c0_g2_i1|m.61398,3
TRINITY_DN36127_c0_g2_i2|m.61400,10
TRINITY_DN36127_c0_g2_i3|m.61401,10
TRINITY_DN36131_c1_g1_i3|m.61477,3
TRINITY_DN36146_c0_g4_i1|m.61547,5
TRINITY_DN36149_c0_g1_i1|m.61589,21
TRINITY_DN36153_c0_g1_i1|m.61636,1
TRINITY_DN36158_c1_g3_i1|m.61627,4
TRINITY_DN36164_c3_g2_i4|m.61605,3
TRINITY_DN36170_c0_g1_i1|m.61741,10
TRINITY_DN36174_c0_g1_i1|m.61966,15
TRINITY_DN36190_c0_g1_i1|m.62009,5
TRINITY_DN36201_c0_g1_i1|m.62320,5
TRINITY_DN36203_c0_g1_i3|m.62253,4
TRINITY_DN36212_c0_g1_i11|m.62448,5
TRINITY_DN36237_c2_g3_i7|m.62500,10
TRINITY_DN36237_c2_g3_i8|m.62501,10
TRINITY_DN36244_c1_g4_i1|m.62524,15
TRINITY_DN36244_c2_g1_i1|m.62529,3
TRINITY_DN36244_c2_g7_i5|m.62534,15
TRINITY_DN36250_c0_g2_i1|m.62772,5
TRINITY_DN36250_c0_g2_i2|m.62774,5
TRINITY_DN36251_c0_g3_i4|m.62581,4
TRINITY_DN36253_c1_g4_i1|m.62646,9
TRINITY_DN36257_c2_g2_i2|m.62821,4
TRINITY_DN36267_c0_g2_i10|m.62943,5
TRINITY_DN36270_c1_g1_i1|m.62744,5
TRINITY_DN36281_c0_g1_i3|m.63101,5
TRINITY_DN36285_c1_g1_i2|m.63025,3
TRINITY_DN36304_c1_g2_i2|m.63678,11
TRINITY_DN36305_c1_g6_i4|m.63350,4
TRINITY_DN36309_c0_g2_i8|m.63399,4
TRINITY_DN36311_c0_g1_i1|m.63470,4
TRINITY_DN36319_c3_g3_i4|m.63407,5
TRINITY_DN36319_c3_g6_i1|m.63408,3
TRINITY_DN36333_c0_g2_i1|m.63608,10
TRINITY_DN36333_c0_g3_i1|m.63609,11
TRINITY_DN36333_c0_g3_i2|m.63610,10
TRINITY_DN36333_c0_g3_i3|m.63612,2
TRINITY_DN36333_c0_g6_i1|m.63616,3
TRINITY_DN36346_c0_g1_i1|m.63812,4
TRINITY_DN36352_c0_g1_i10|m.63776,5
TRINITY_DN36352_c0_g1_i3|m.63763,5
TRINITY_DN36352_c0_g1_i9|m.63774,5
TRINITY_DN36372_c0_g2_i1|m.63239,5
TRINITY_DN36380_c0_g2_i2|m.63918,5
TRINITY_DN36383_c2_g7_i1|m.64129,1
TRINITY_DN36392_c0_g2_i4|m.64178,3
TRINITY_DN36404_c0_g4_i1|m.64264,10
TRINITY_DN36404_c0_g6_i2|m.64265,3
TRINITY_DN36404_c0_g6_i4|m.64267,10
TRINITY_DN36405_c1_g1_i5|m.64346,10
TRINITY_DN36429_c0_g1_i1|m.64512,5
TRINITY_DN36430_c0_g4_i1|m.64407,7
TRINITY_DN36430_c0_g4_i2|m.64410,3
TRINITY_DN36430_c0_g5_i1|m.64411,10
TRINITY_DN36430_c0_g6_i3|m.64418,10
TRINITY_DN36430_c0_g7_i1|m.64420,2
TRINITY_DN36430_c1_g1_i1|m.64427,2
TRINITY_DN36430_c1_g4_i1|m.64429,19
TRINITY_DN36430_c1_g4_i3|m.64436,19
TRINITY_DN36430_c1_g4_i4|m.64440,19
TRINITY_DN36430_c1_g4_i6|m.64446,19
TRINITY_DN36431_c0_g1_i3|m.64554,21
TRINITY_DN36453_c0_g1_i4|m.64706,3
TRINITY_DN36453_c0_g1_i5|m.64708,3
TRINITY_DN36454_c0_g2_i1|m.64290,4
TRINITY_DN36467_c4_g4_i1|m.64755,5
TRINITY_DN36467_c4_g4_i10|m.64768,5
TRINITY_DN36490_c0_g1_i1|m.65118,5
TRINITY_DN36498_c0_g1_i2|m.65108,24
TRINITY_DN36507_c0_g1_i1|m.65200,21
TRINITY_DN36509_c1_g2_i1|m.65173,5
TRINITY_DN36509_c1_g2_i2|m.65174,7
TRINITY_DN36515_c3_g3_i4|m.65217,2
TRINITY_DN36515_c3_g3_i5|m.65218,7
TRINITY_DN36515_c3_g3_i6|m.65220,10
TRINITY_DN36515_c3_g3_i8|m.65225,10
TRINITY_DN36515_c3_g4_i6|m.65230,10
TRINITY_DN36515_c3_g7_i2|m.65236,10
TRINITY_DN36524_c0_g2_i2|m.65370,21
TRINITY_DN36541_c0_g1_i1|m.65465,19
TRINITY_DN36541_c0_g6_i1|m.65469,10
TRINITY_DN36541_c0_g6_i2|m.65471,19
TRINITY_DN36541_c0_g7_i1|m.65473,10
TRINITY_DN36541_c0_g7_i2|m.65475,10
TRINITY_DN36541_c0_g7_i5|m.65479,10
TRINITY_DN36541_c0_g7_i6|m.65481,3
TRINITY_DN36551_c1_g1_i2|m.65651,4
TRINITY_DN36560_c1_g1_i11|m.65744,4
TRINITY_DN36563_c0_g1_i1|m.65988,25
TRINITY_DN36594_c0_g2_i1|m.65263,3
TRINITY_DN36606_c0_g2_i1|m.66245,5
TRINITY_DN36610_c4_g9_i1|m.66355,3
TRINITY_DN36614_c0_g1_i1|m.66746,26
TRINITY_DN36614_c0_g2_i1|m.66750,4
TRINITY_DN36621_c0_g4_i1|m.66584,2
TRINITY_DN36621_c0_g4_i2|m.66586,5
TRINITY_DN36623_c0_g1_i1|m.66429,5
TRINITY_DN36623_c1_g5_i1|m.66432,12
TRINITY_DN36623_c1_g8_i1|m.66433,2
TRINITY_DN36623_c1_g9_i4|m.66437,3
TRINITY_DN36623_c1_g9_i5|m.66438,2
TRINITY_DN36625_c0_g1_i1|m.66294,15
TRINITY_DN36629_c0_g1_i1|m.66633,2
TRINITY_DN36636_c0_g1_i1|m.66613,3
TRINITY_DN36651_c0_g1_i1|m.66862,4
TRINITY_DN36666_c3_g1_i1|m.66922,13
TRINITY_DN36666_c3_g1_i2|m.66923,6
TRINITY_DN36666_c3_g1_i3|m.66925,2
TRINITY_DN36676_c0_g1_i1|m.67008,5
TRINITY_DN36708_c1_g1_i1|m.67358,4
TRINITY_DN36737_c2_g1_i1|m.67383,10
TRINITY_DN36737_c3_g5_i1|m.67389,2
TRINITY_DN36737_c3_g7_i1|m.67393,10
TRINITY_DN36742_c1_g8_i1|m.67448,3
TRINITY_DN36760_c1_g3_i3|m.67760,4
TRINITY_DN36760_c1_g4_i1|m.67756,5
TRINITY_DN36764_c0_g1_i3|m.67796,3
TRINITY_DN36764_c0_g3_i2|m.67803,5
TRINITY_DN36765_c2_g8_i1|m.67613,18
TRINITY_DN36769_c0_g3_i8|m.67674,5
TRINITY_DN36778_c1_g4_i2|m.67719,3
TRINITY_DN36779_c3_g3_i2|m.67779,5
TRINITY_DN36790_c1_g6_i2|m.67891,21
TRINITY_DN36800_c5_g3_i3|m.67997,22
TRINITY_DN36802_c0_g3_i1|m.68031,2
TRINITY_DN36802_c0_g4_i1|m.68032,3
TRINITY_DN36802_c1_g2_i3|m.68060,12
TRINITY_DN36813_c4_g6_i1|m.68166,10
TRINITY_DN36813_c4_g6_i2|m.68167,12
TRINITY_DN36813_c4_g6_i6|m.68170,10
TRINITY_DN36820_c1_g1_i1|m.68253,10
TRINITY_DN36820_c4_g4_i1|m.68256,17
TRINITY_DN36820_c5_g1_i1|m.68258,10
TRINITY_DN36820_c6_g1_i1|m.68264,10
TRINITY_DN36820_c6_g2_i1|m.68267,10
TRINITY_DN36820_c7_g1_i1|m.68268,12
TRINITY_DN36820_c7_g2_i1|m.68269,5
TRINITY_DN36820_c7_g2_i2|m.68272,10
TRINITY_DN36820_c7_g3_i1|m.68276,3
TRINITY_DN36820_c7_g4_i1|m.68277,2
TRINITY_DN36838_c1_g6_i2|m.68396,3
TRINITY_DN36864_c3_g2_i1|m.68572,2
TRINITY_DN36864_c3_g2_i2|m.68578,10
TRINITY_DN36864_c3_g3_i1|m.68586,10
TRINITY_DN36866_c0_g6_i1|m.68530,5
TRINITY_DN36869_c2_g1_i1|m.68313,5
TRINITY_DN36874_c2_g3_i1|m.68557,19
TRINITY_DN36874_c2_g3_i2|m.68558,10
TRINITY_DN36874_c2_g5_i1|m.68560,19
TRINITY_DN36874_c2_g6_i1|m.68561,19
TRINITY_DN36874_c2_g6_i2|m.68564,10
TRINITY_DN36874_c2_g7_i2|m.68568,19
TRINITY_DN36874_c2_g7_i3|m.68569,10
TRINITY_DN36880_c2_g3_i1|m.68626,3
TRINITY_DN36899_c4_g1_i4|m.68782,5
TRINITY_DN36905_c2_g7_i3|m.68823,5
TRINITY_DN36906_c0_g1_i1|m.68854,20
TRINITY_DN36906_c1_g5_i1|m.68858,2
TRINITY_DN36911_c2_g2_i1|m.68930,27
TRINITY_DN36930_c0_g1_i1|m.69326,27
TRINITY_DN36935_c3_g2_i1|m.69147,16
TRINITY_DN36943_c3_g1_i1|m.69177,4
TRINITY_DN36947_c3_g1_i3|m.69354,5
TRINITY_DN36947_c3_g3_i1|m.69362,3
TRINITY_DN36948_c0_g1_i1|m.69043,24
TRINITY_DN36962_c6_g5_i1|m.69425,2
TRINITY_DN36976_c3_g1_i4|m.68971,9
TRINITY_DN36980_c2_g1_i3|m.69608,26
TRINITY_DN36981_c8_g6_i1|m.69480,5
TRINITY_DN36981_c8_g6_i3|m.69481,5
TRINITY_DN36989_c2_g1_i1|m.69547,2
TRINITY_DN36989_c2_g1_i3|m.69553,3
TRINITY_DN36989_c3_g5_i1|m.69556,2
TRINITY_DN36989_c3_g6_i1|m.69558,10
TRINITY_DN36989_c3_g6_i2|m.69561,2
TRINITY_DN36989_c3_g8_i1|m.69562,3
TRINITY_DN36999_c0_g1_i1|m.69682,3
TRINITY_DN37002_c4_g5_i1|m.69718,3
TRINITY_DN37005_c4_g9_i1|m.69785,10
TRINITY_DN37012_c0_g2_i1|m.70115,4
TRINITY_DN37013_c4_g4_i1|m.69822,10
TRINITY_DN37013_c4_g4_i5|m.69827,10
TRINITY_DN37013_c4_g4_i8|m.69830,7
TRINITY_DN37013_c5_g1_i1|m.69831,2
TRINITY_DN37013_c5_g1_i3|m.69834,2
TRINITY_DN37013_c5_g1_i5|m.69835,10
TRINITY_DN37013_c5_g7_i1|m.69842,10
TRINITY_DN37015_c0_g1_i4|m.70124,4
TRINITY_DN37017_c1_g1_i4|m.70212,20
TRINITY_DN37020_c2_g3_i1|m.69917,10
TRINITY_DN37020_c2_g4_i1|m.69920,10
TRINITY_DN37020_c2_g6_i1|m.69925,2
TRINITY_DN37020_c3_g2_i1|m.69936,10
TRINITY_DN37020_c3_g2_i3|m.69944,10
TRINITY_DN37020_c3_g2_i5|m.69949,19
